vl_remun_media_nom,vl_remun_media_sm,vl_remun_dezembro_nom,vl_remun_dezembro_sm,qtd_hora_contr,vl_ultima_remuneracao_ano,vl_salario_contratual
4902.53,4.69,5016.53,4.8,30,5016.53,4.62
4244.31,4.05,3749.2,3.58,44,3749.2,36.4
6055.59,5.79,6524.95,6.24,40,6524.95,4201.71
2695.48,2.57,2825.53,2.7,44,2825.53,2770.13
9803.67,9.38,10415.62,9.96,40,10415.62,2590.32
2342.19,2.23,2319.59,2.21,44,2319.59,2319.59
3296.75,3.15,3668.5,3.51,30,3668.5,26.0
1309.25,1.25,0.0,0.0,44,1468.53,11.34
1471.61,1.4,1474.25,1.41,44,1474.25,11.62
6826.73,6.53,6971.0,6.67,40,6971.0,4646.54
1988.46,1.89,1917.93,1.83,44,1917.93,1917.93
1988.46,1.89,1917.93,1.83,44,1917.93,1917.93
1495.76,1.42,0.0,0.0,36,1520.69,1199.19
1559.86,1.49,0.0,0.0,40,1684.54,1086.8
1626.8,1.55,1684.54,1.61,40,1684.54,1086.8
2217.81,2.11,0.0,0.0,44,2220.0,21.45
2217.81,2.11,0.0,0.0,44,2220.0,21.45
3543.05,3.39,0.0,0.0,44,4360.7,3219.48
3513.9,3.35,3520.87,3.36,44,3520.87,3258.44
4616.39,4.41,5016.53,4.8,30,5016.53,4.62
4861.52,4.65,0.0,0.0,30,5016.54,4.62
5016.54,4.8,5016.53,4.8,30,5016.53,4.62
878.55,0.84,0.0,0.0,44,572.08,1128.6
1738.13,1.65,1772.68,1.69,44,1772.68,1279.37
1273.88,1.21,1429.69,1.36,44,1429.69,1198.87
666.65,0.63,0.0,0.0,20,234.32,6.25
3212.44,3.07,3161.25,3.02,36,3161.25,2192.65
4031.23,3.85,4031.23,3.85,40,4031.23,2188.5
4031.23,3.85,4031.23,3.85,40,4031.23,2188.5
8049.83,7.7,8163.21,7.81,40,8163.21,6743.87
4902.77,4.68,4908.25,4.69,40,4908.25,2188.5
4902.77,4.68,4908.25,4.69,40,4908.25,2188.5
2112.78,2.01,2116.27,2.02,44,2116.27,1392.03
3167.61,3.02,3110.02,2.97,44,3110.02,3110.02
4547.77,4.34,4440.0,4.24,44,4440.0,44.4
3248.41,3.1,3161.41,3.02,44,3161.41,2192.65
4544.04,4.34,4036.0,3.86,40,4036.0,35.7
3901.06,3.73,4187.0,4.0,44,4187.0,2192.65
2037.49,1.94,2083.37,1.99,44,2083.37,17.38
2441.52,2.33,0.0,0.0,44,1444.27,1598.45
2981.77,2.84,3152.82,3.01,40,3152.82,2809.96
2441.52,2.33,0.0,0.0,44,1444.27,1598.45
2981.77,2.84,3152.82,3.01,40,3152.82,2809.96
2220.0,2.12,2220.0,2.12,44,2220.0,22.2
3308.4,3.16,3298.67,3.15,40,3298.67,24.74
1950.61,1.86,1823.64,1.74,0,1823.64,17.38
1950.61,1.86,1823.64,1.74,0,1823.64,17.38
2127.76,2.03,2070.31,1.98,44,2070.31,2070.31
1616.97,1.54,0.0,0.0,40,1616.97,1616.97
1706.8,1.62,1616.97,1.54,40,1616.97,1616.97
1104.48,1.05,408.06,0.39,44,408.06,11.5
2141.7,2.04,0.0,0.0,44,158.0,1128.6
4417.23,4.22,4417.23,4.22,40,4417.23,2188.5
1749.69,1.67,0.0,0.0,40,1450.46,1450.46
1749.69,1.67,0.0,0.0,40,1450.46,1450.46
4840.96,4.62,5595.36,5.35,30,5595.36,4.62
2338.71,2.23,2338.71,2.23,44,2338.71,25.0
2086.6,1.99,2195.0,2.1,40,2195.0,21.95
1496.3,1.42,0.0,0.0,44,513.88,15.3
1496.3,1.42,0.0,0.0,44,513.88,15.3
2735.46,2.61,3682.53,3.52,44,3682.53,2597.53
2735.46,2.61,3682.53,3.52,44,3682.53,2597.53
0.0,0.0,0.0,0.0,44,125.53,1388.87
2020.47,1.93,3091.04,2.95,44,3091.04,2070.21
0.0,0.0,0.0,0.0,44,,0.0
1139.06,1.08,0.0,0.0,44,929.85,1348.28
18664.28,17.86,18714.45,17.9,40,18714.45,18714.45
18664.28,17.86,18714.45,17.9,40,18714.45,18714.45
18664.28,17.86,18714.45,17.9,40,18714.45,18714.45
2146.0,2.05,2146.0,2.05,44,2146.0,22.2
2146.0,2.05,2146.0,2.05,44,2146.0,22.2
2146.0,2.05,2146.0,2.05,44,2146.0,22.2
1769.86,1.7,0.0,0.0,44,1769.86,11.15
2123.51,2.02,1890.89,1.8,44,1890.89,12.0
1100.0,1.04,0.0,0.0,36,500.0,15.0
1499.37,1.42,1429.12,1.36,26,1429.12,1267.12
1154.82,1.1,1223.89,1.17,44,1223.89,10.45
5369.37,5.13,5199.91,4.97,44,5199.91,3999.93
4902.53,4.69,5016.53,4.8,30,5016.53,4.62
638.63,0.6,0.0,0.0,44,666.4,16.66
1386.65,1.32,1631.83,1.56,44,1631.83,14.56
4400.07,4.2,4333.96,4.14,40,4333.96,3750.91
21224.47,20.31,22518.08,21.54,40,22518.08,20760.8
21224.47,20.31,22518.08,21.54,40,22518.08,20760.8
1473.95,1.4,1495.58,1.43,44,1495.58,12.36
4619.83,4.41,4488.6,4.29,40,4488.6,4488.6
4619.83,4.41,4488.6,4.29,40,4488.6,4488.6
4619.83,4.41,4488.6,4.29,40,4488.6,4488.6
1573.79,1.5,0.0,0.0,42,1416.34,1570.59
1079.15,1.02,611.63,0.58,13,611.63,1128.6
1341.29,1.28,0.0,0.0,44,1350.0,13.5
4854.1,4.64,4859.47,4.65,40,4859.47,2146.81
1879.99,1.79,1912.23,1.82,40,1912.23,1473.78
1696.6,1.61,1753.31,1.67,42,1753.31,1753.31
4669.24,4.46,4669.24,4.46,40,4669.24,3081.48
17622.35,16.86,15878.99,15.19,40,15878.99,6359.23
1630.36,1.55,0.0,0.0,44,268.2,1662.81
6773.98,6.47,6819.33,6.52,40,6819.33,4601.17
2186.66,2.08,2200.0,2.1,35,2200.0,22.0
2186.66,2.08,2200.0,2.1,35,2200.0,22.0
2807.67,2.67,2863.0,2.73,44,2863.0,28.63
2660.0,2.54,0.0,0.0,44,2800.0,28.0
5341.09,5.1,5360.13,5.12,40,5360.13,5046.87
5341.09,5.1,5360.13,5.12,40,5360.13,5046.87
1045.25,1.0,0.0,0.0,44,853.27,1237.23
939.94,0.9,0.0,0.0,44,518.36,1060.91
1159.24,1.1,1200.0,1.14,44,1200.0,12.0
1895.98,1.8,2049.9,1.96,44,2049.9,1826.64
4597.93,4.39,4473.67,4.28,40,4473.67,2886.24
1842.66,1.76,0.0,0.0,44,48.75,10.45
0.0,0.0,0.0,0.0,44,,0.8
1842.66,1.76,0.0,0.0,44,48.75,10.45
0.0,0.0,0.0,0.0,44,,0.8
8588.78,8.21,8232.64,7.87,40,8232.64,8232.64
4252.84,4.06,4601.89,4.4,44,4601.89,3154.38
1714.28,1.63,0.0,0.0,40,533.33,20.0
9376.25,8.97,9775.37,9.35,40,9775.37,5376.61
5468.21,5.22,5595.36,5.35,30,5595.36,4.62
8831.52,8.45,8656.98,8.28,40,8656.98,8656.98
1720.03,1.64,1636.71,1.56,44,1636.71,1232.97
2190.02,2.09,2146.8,2.05,44,2146.8,1879.47
1093.88,1.04,1278.55,1.22,44,1278.55,1128.6
1985.64,1.9,0.0,0.0,40,2188.49,1934.79
2167.82,2.07,0.0,0.0,44,666.23,17.38
4921.51,4.7,4857.02,4.64,40,4857.02,4857.02
3094.12,2.95,3342.29,3.19,44,3342.29,2859.27
7094.52,6.78,9119.72,8.72,40,9119.72,6839.79
6760.99,6.46,6836.48,6.54,30,6836.48,62.72
1330.93,1.27,0.0,0.0,44,797.4,1587.92
1330.93,1.27,0.0,0.0,44,797.4,1587.92
3131.63,2.99,3230.24,3.09,0,3230.24,3005.45
6780.54,6.48,6509.32,6.22,40,6509.32,7864.68
6780.54,6.48,6509.32,6.22,40,6509.32,7864.68
2067.87,1.97,2177.25,2.08,20,2177.25,1577.73
3487.88,3.33,3506.7,3.35,44,3506.7,1988.2
2067.87,1.97,2177.25,2.08,20,2177.25,1577.73
3487.88,3.33,3506.7,3.35,44,3506.7,1988.2
2007.42,1.91,1632.26,1.56,44,1632.26,22.44
3664.79,3.5,3664.79,3.5,40,3664.79,3664.79
4009.63,3.83,3765.1,3.6,44,3765.1,2896.23
1367.6,1.3,0.0,0.0,44,268.4,1113.2
1100.0,1.05,0.0,0.0,44,1100.0,28.0
1196.55,1.14,1092.67,1.04,44,1092.67,22.0
3950.81,3.77,3956.18,3.78,40,3956.18,2146.81
1596.96,1.52,1562.25,1.49,33,1562.25,1562.25
1596.96,1.52,1562.25,1.49,33,1562.25,1562.25
2855.63,2.73,2717.19,2.6,44,2717.19,11.7
1796.85,1.71,1863.84,1.78,44,1863.84,1863.84
2281.57,2.17,2571.52,2.46,42,2571.52,2571.52
6094.9,5.83,6450.0,6.17,40,6450.0,40.33
6094.9,5.83,6450.0,6.17,40,6450.0,40.33
6094.9,5.83,6450.0,6.17,40,6450.0,40.33
1183.85,1.12,1110.76,1.06,42,1110.76,1110.76
2629.97,2.53,0.0,0.0,42,2629.97,2629.97
860.19,0.82,1045.0,1.0,44,1045.0,10.45
5741.9,5.49,5586.72,5.34,25,5586.72,5586.72
1455.77,1.39,1526.5,1.46,36,1526.5,11.7
1309.33,1.24,1323.89,1.26,35,1323.89,1323.89
1309.33,1.24,1323.89,1.26,35,1323.89,1323.89
7918.14,7.57,8232.64,7.87,40,8232.64,8232.64
1225.24,1.16,1231.82,1.17,44,1231.82,1231.82
1494.76,1.42,1448.58,1.38,44,1448.58,1406.39
1847.52,1.77,0.0,0.0,40,1847.52,2763.6
1502.0,1.43,0.0,0.0,44,1502.0,12.0
1670.82,1.59,1713.64,1.63,44,1713.64,12.0
3939.3,3.76,3939.3,3.76,40,3939.3,2188.5
4444.64,4.24,5754.56,5.5,44,5754.56,4143.19
1225.24,1.16,1231.82,1.17,44,1231.82,1231.82
1225.24,1.16,1231.82,1.17,44,1231.82,1231.82
7863.29,7.52,8594.44,8.22,16,8594.44,48.0
18227.94,17.44,18403.11,17.61,40,18403.11,16221.01
2293.41,2.19,2567.64,2.45,30,2567.64,2114.7
4025.44,3.84,3854.15,3.68,44,3854.15,3854.15
2099.69,2.0,0.0,0.0,44,1542.27,1871.96
15278.43,14.62,14851.63,14.21,40,14851.63,14851.63
1388.87,1.32,0.0,0.0,44,1388.87,1388.87
1652.01,1.57,1796.76,1.71,40,1796.76,1796.75
621.0,0.59,0.0,0.0,44,621.0,16.2
621.0,0.59,0.0,0.0,44,621.0,16.2
2615.15,2.49,3643.06,3.48,44,3643.06,2178.69
2615.15,2.49,3643.06,3.48,44,3643.06,2178.69
3859.25,3.68,4031.21,3.85,40,4031.21,2084.28
1723.53,1.64,2069.36,1.98,44,2069.36,1513.29
4193.47,4.0,5903.38,5.64,40,5903.38,1871.3
5077.92,4.85,5408.17,5.17,24,5408.17,2706.36
4108.31,3.93,4108.31,3.93,40,4108.31,3286.65
4108.31,3.93,4108.31,3.93,40,4108.31,3286.65
2852.84,2.72,3442.11,3.29,44,3442.11,3442.11
2852.84,2.72,3442.11,3.29,44,3442.11,3442.11
4761.04,4.55,2538.54,2.42,40,2538.54,1903.91
3526.7,3.37,3526.7,3.37,40,3526.7,3306.28
4761.04,4.55,2538.54,2.42,40,2538.54,1903.91
3526.7,3.37,3526.7,3.37,40,3526.7,3306.28
16593.96,15.88,0.0,0.0,44,2231.08,19123.55
1853.54,1.77,1749.12,1.67,44,1749.12,1468.12
2350.95,2.24,0.0,0.0,40,2406.55,2105.33
2378.0,2.27,2346.31,2.24,40,2346.31,2105.33
1295.42,1.23,1278.47,1.22,44,1278.47,1237.23
2938.24,2.81,3289.55,3.14,24,3289.55,3205.35
592.16,0.56,0.0,0.0,44,452.83,10.45
10264.64,9.82,10333.46,9.88,40,10333.46,6265.75
1198.26,1.14,0.0,0.0,40,1304.16,1136.03
1341.96,1.28,1363.23,1.3,40,1363.23,1136.03
1458.31,1.38,1466.03,1.4,44,1466.03,1388.87
2070.79,1.97,2663.2,2.54,44,2663.2,2335.78
7844.34,7.5,8553.57,8.18,40,8553.57,5618.78
1316.24,1.25,1355.05,1.29,44,1355.05,1355.05
0.0,0.0,0.0,0.0,44,,449.85
4561.53,4.36,4663.65,4.46,40,4663.65,4663.65
4561.53,4.36,4663.65,4.46,40,4663.65,4663.65
4561.53,4.36,4663.65,4.46,40,4663.65,4663.65
1466.92,1.4,1444.72,1.38,44,1444.72,1444.72
2127.76,2.03,2070.31,1.98,44,2070.31,2070.31
2355.0,2.24,1408.63,1.34,15,1408.63,4.62
1493.8,1.42,1630.2,1.56,40,1630.2,1086.8
1367.32,1.3,0.0,0.0,44,124.3,1284.4
1714.28,1.63,0.0,0.0,40,533.33,20.0
1190.57,1.13,1182.93,1.13,44,1182.93,1182.93
1660.06,1.58,1768.73,1.69,30,1768.73,10.96
1233.87,1.17,0.0,0.0,44,1480.65,17.0
2429.53,2.32,2546.53,2.43,44,2546.53,23.0
1169.44,1.11,0.0,0.0,44,947.66,7.67
0.0,0.0,0.0,0.0,1,,6.44
0.0,0.0,0.0,0.0,44,,3871.2
1478.93,1.41,1483.9,1.42,44,1483.9,10.45
10303.07,9.85,10303.07,9.85,40,10303.07,6265.75
3066.14,2.93,0.0,0.0,44,3070.93,2296.02
10110.98,9.67,10173.85,9.73,40,10173.85,5650.91
1751.62,1.67,0.0,0.0,40,1369.0,18.25
1751.62,1.67,0.0,0.0,40,1369.0,18.25
2405.8,2.3,0.0,0.0,44,2260.0,1682.38
9338.42,8.93,10946.97,10.47,44,10946.97,6396.6
9338.42,8.93,10946.97,10.47,44,10946.97,6396.6
1287.93,1.23,0.0,0.0,30,1287.93,1250.42
1287.93,1.23,1287.93,1.23,30,1287.93,1250.42
11799.61,11.29,13187.04,12.61,44,13187.04,7572.69
8219.22,7.86,7990.91,7.64,42,7990.91,7990.91
1259.33,1.2,1332.08,1.27,44,1332.08,1231.82
1271.3,1.21,1146.88,1.09,44,1146.88,9.98
3914.06,3.74,3965.3,3.79,44,3965.3,3646.89
3585.85,3.42,3625.26,3.46,40,3625.26,3625.26
774.05,0.74,774.05,0.74,40,774.05,774.05
3027.47,2.89,3029.8,2.89,30,3029.8,1395.76
1066.42,1.01,0.0,0.0,44,1071.0,1285.2
1385.58,1.32,1380.9,1.32,44,1380.9,1422.92
2329.69,2.22,0.0,0.0,40,2329.69,2329.69
3633.5,3.47,0.0,0.0,44,1537.5,3843.74
8544.28,8.17,8459.13,8.09,40,8459.13,3943.98
0.0,0.0,0.0,0.0,44,,10.45
1027.8,0.98,0.0,0.0,22,553.43,1225.46
1027.8,0.98,0.0,0.0,22,553.43,1225.46
1027.8,0.98,0.0,0.0,22,553.43,1225.46
0.0,0.0,0.0,0.0,17,,23.61
0.0,0.0,0.0,0.0,36,,23.29
1554.46,1.48,1507.32,1.44,44,1507.32,1243.68
635.04,0.6,0.0,0.0,0,509.54,5.4
4128.75,3.94,4001.88,3.82,40,4001.88,4001.88
4128.75,3.94,4001.88,3.82,40,4001.88,4001.88
3028.17,2.89,2850.45,2.72,44,2850.45,2192.65
3028.17,2.89,2850.45,2.72,44,2850.45,2192.65
7472.47,7.14,9720.94,9.3,40,9720.94,4078.82
39825.04,38.13,0.0,0.0,44,27382.01,38908.16
2188.87,2.08,2245.0,2.14,40,2245.0,22.45
1055.94,1.0,1387.58,1.32,8,1387.58,17.62
7530.57,7.2,7608.74,7.28,40,7608.74,5320.8
919.78,0.87,0.0,0.0,44,574.16,1092.59
3388.61,3.24,3230.49,3.09,44,3230.49,1888.29
7560.12,7.23,7634.68,7.3,40,7634.68,4685.51
497.7,0.47,0.0,0.0,40,497.7,21.33
1154.49,1.1,1373.0,1.31,44,1373.0,1184.45
497.7,0.47,0.0,0.0,40,497.7,21.33
1154.49,1.1,1373.0,1.31,44,1373.0,1184.45
2154.42,2.05,2548.76,2.43,36,2548.76,1710.29
4902.53,4.69,5016.53,4.8,30,5016.53,4.62
0.0,0.0,0.0,0.0,36,,1267.12
1387.19,1.32,1237.23,1.18,44,1237.23,1237.23
6236.25,5.96,6474.3,6.19,30,6474.3,33.83
6236.25,5.96,6474.3,6.19,30,6474.3,33.83
1161.59,1.1,0.0,0.0,44,1085.43,1085.43
3321.16,3.17,3432.73,3.28,40,3432.73,3432.73
2584.65,2.47,0.0,0.0,44,331.48,0.0
2741.01,2.61,2826.34,2.7,30,2826.34,4.62
1817.43,1.73,1754.14,1.67,36,1754.14,1754.14
3182.46,3.03,3881.18,3.71,44,3881.18,1169.87
12191.56,11.66,15784.49,15.1,40,15784.49,11838.37
1343.3,1.28,1333.83,1.27,40,1333.83,1333.83
5115.08,4.89,4427.5,4.23,44,4427.5,28.74
8143.11,7.79,8295.29,7.93,40,8295.29,6217.26
1868.2,1.78,0.0,0.0,44,748.97,17.34
1868.2,1.78,0.0,0.0,44,748.97,17.34
0.0,0.0,0.0,0.0,44,,1198.87
0.0,0.0,0.0,0.0,44,,1156.09
2794.92,2.67,2844.7,2.72,44,2844.7,1803.95
1324.08,1.26,1521.05,1.45,44,1521.05,1255.67
4746.07,4.54,4746.07,4.54,40,4746.07,2146.81
1100.98,1.05,1509.75,1.44,44,1509.75,1385.09
5446.38,5.2,5159.0,4.93,0,5159.0,50.12
1270.99,1.21,0.0,0.0,44,801.94,1594.03
10758.54,10.29,10758.54,10.29,40,10758.54,6564.12
3169.4,3.02,3089.65,2.95,44,3089.65,2192.65
1984.02,1.9,0.0,0.0,44,1174.2,18.54
2206.08,2.1,2220.0,2.12,44,2220.0,22.2
2206.08,2.1,2220.0,2.12,44,2220.0,22.2
2206.08,2.1,2220.0,2.12,44,2220.0,22.2
1038.9,0.99,1072.18,1.02,44,1072.18,10.45
2757.77,2.63,2494.63,2.38,15,2494.63,4.62
4584.22,4.38,5619.36,5.37,40,5619.36,1648.64
4584.22,4.38,5619.36,5.37,40,5619.36,1648.64
1091.5,1.03,0.0,0.0,44,761.05,1144.44
2967.97,2.83,2850.45,2.72,44,2850.45,2192.65
1746.69,1.66,0.0,0.0,44,560.8,10.0
1746.69,1.66,0.0,0.0,44,560.8,10.0
2445.52,2.34,0.0,0.0,44,2280.51,2610.53
3004.08,2.87,3159.95,3.02,44,3159.95,3159.95
12404.87,11.87,12316.11,11.78,40,12316.11,11066.39
13233.22,12.66,20859.85,19.96,40,20859.85,82.45
9667.39,9.24,10570.3,10.11,40,10570.3,30.55
4978.83,4.76,5773.9,5.52,24,5773.9,2298.64
2118.14,2.02,0.0,0.0,33,2381.15,2381.15
1273.7,1.21,0.0,0.0,44,1126.55,1134.2
1112.8,1.06,1414.98,1.35,38,1414.98,1075.04
5945.98,5.69,0.0,0.0,40,5685.55,9475.91
6949.0,6.64,5685.55,5.44,40,5685.55,5685.55
1649.98,1.57,1666.08,1.59,44,1666.08,1496.48
3934.71,3.76,3934.71,3.76,40,3934.71,2146.81
4902.53,4.69,5016.53,4.8,30,5016.53,4.62
2471.54,2.36,2294.7,2.19,15,2294.7,4.62
9588.29,9.17,10435.66,9.98,40,10435.66,6042.21
2471.54,2.36,2294.7,2.19,15,2294.7,4.62
9588.29,9.17,10435.66,9.98,40,10435.66,6042.21
6151.84,5.88,6724.74,6.43,40,6724.74,4601.17
1774.9,1.7,0.0,0.0,30,682.42,13.65
4902.53,4.69,5016.53,4.8,30,5016.53,4.62
3239.62,3.09,3320.55,3.17,40,3320.55,2440.49
2820.98,2.69,0.0,0.0,44,73.09,2192.65
2839.89,2.71,2850.45,2.72,44,2850.45,2850.45
3558.39,3.39,3520.76,3.36,40,3520.76,2146.81
2991.52,2.86,3234.75,3.09,36,3234.75,19.08
2991.52,2.86,3234.75,3.09,36,3234.75,19.08
2991.52,2.86,3234.75,3.09,36,3234.75,19.08
1467.08,1.4,0.0,0.0,44,1072.09,12.0
2037.09,1.94,1963.85,1.87,41,1963.85,1452.76
1630.27,1.55,1909.0,1.82,36,1909.0,17.0
1782.0,1.7,1787.96,1.71,44,1787.96,14.19
1782.0,1.7,1787.96,1.71,44,1787.96,14.19
1782.0,1.7,1787.96,1.71,44,1787.96,14.19
1782.0,1.7,1787.96,1.71,44,1787.96,14.19
473.75,0.45,0.0,0.0,44,473.75,1776.56
2357.22,2.25,2663.87,2.54,44,2663.87,20.8
2351.25,2.24,0.0,0.0,40,78.4,2530.92
1994.96,1.9,2027.7,1.94,40,2027.7,2007.62
1006.19,0.96,0.0,0.0,44,840.89,5.41
1432.67,1.36,0.0,0.0,44,1482.54,13.78
12523.81,11.98,11714.21,11.2,44,11714.21,9106.19
12523.81,11.98,11714.21,11.2,44,11714.21,9106.19
12523.81,11.98,11714.21,11.2,44,11714.21,9106.19
12523.81,11.98,11714.21,11.2,44,11714.21,9106.19
12523.81,11.98,11714.21,11.2,44,11714.21,9106.19
5235.81,5.0,6026.98,5.76,40,6026.98,1766.82
5235.81,5.0,6026.98,5.76,40,6026.98,1766.82
5235.81,5.0,6026.98,5.76,40,6026.98,1766.82
857.24,0.81,0.0,0.0,44,39.4,1182.14
10905.94,10.43,11426.49,10.93,40,11426.49,7119.71
10905.94,10.43,11426.49,10.93,40,11426.49,7119.71
4011.16,3.83,4009.34,3.83,40,4009.34,2188.5
4011.16,3.83,4009.34,3.83,40,4009.34,2188.5
7911.92,7.57,0.0,0.0,40,6354.37,6121.5
1117.83,1.06,1815.66,1.73,44,1815.66,18.0
1105.18,1.05,0.0,0.0,44,178.13,1104.4
7881.83,7.53,10225.08,9.78,40,10225.08,7668.81
7881.83,7.53,10225.08,9.78,40,10225.08,7668.81
7881.83,7.53,10225.08,9.78,40,10225.08,7668.81
7881.83,7.53,10225.08,9.78,40,10225.08,7668.81
6463.85,6.18,13231.17,12.66,40,13231.17,3692.48
1620.86,1.54,1654.83,1.58,44,1654.83,10.45
1104.36,1.05,1350.0,1.29,44,1350.0,13.5
1379.69,1.31,1237.23,1.18,44,1237.23,1237.23
2674.13,2.55,3390.08,3.24,44,3390.08,2607.75
3080.55,2.95,0.0,0.0,44,840.22,3821.61
4116.6,3.93,4200.62,4.01,44,4200.62,4200.62
1214.62,1.15,537.9,0.51,44,537.9,1075.8
3029.31,2.9,0.0,0.0,44,2104.16,2184.23
1611.48,1.53,2701.17,2.58,44,2701.17,20.9
6951.12,6.65,7197.59,6.88,36,7197.59,4260.3
2628.41,2.5,2539.21,2.42,44,2539.21,2539.21
0.0,0.0,0.0,0.0,36,114.08,1102.81
0.0,0.0,0.0,0.0,36,114.08,1102.81
1856.33,1.77,0.0,0.0,44,2062.05,1727.07
8171.13,7.81,8159.25,7.8,40,8159.25,3373.76
4953.29,4.73,5837.81,5.58,40,5837.81,2188.5
1237.23,1.18,1237.23,1.18,44,1237.23,1237.23
2346.92,2.24,2387.92,2.28,44,2387.92,1779.04
1281.07,1.22,1237.23,1.18,44,1237.23,1237.23
3000.0,2.87,3000.0,2.87,30,3000.0,30.0
2922.81,2.79,2850.45,2.72,44,2850.45,2192.65
1121.28,1.06,1223.58,1.17,30,1223.58,1098.19
6252.84,5.98,7586.3,7.25,40,7586.3,1932.27
6252.84,5.98,7586.3,7.25,40,7586.3,1932.27
485.33,0.46,0.0,0.0,44,485.33,11.2
696.67,0.66,696.67,0.66,44,696.67,10.45
1104.05,1.05,0.0,0.0,44,299.16,1058.38
4271.0,4.08,4598.43,4.4,40,4598.43,2789.17
4456.7,4.26,4530.92,4.33,40,4530.92,4530.92
4621.3,4.42,1863.04,1.78,40,1863.04,3288.42
7108.54,6.79,9524.13,9.11,30,9524.13,4.62
1322.07,1.26,1185.61,1.13,44,1185.61,1294.76
1910.56,1.82,2339.04,2.23,44,2339.04,1322.45
2045.33,1.95,2098.21,2.0,44,2098.21,1270.2
3143.98,3.0,5879.44,5.62,44,5879.44,13.0
4902.53,4.69,5016.53,4.8,30,5016.53,4.62
3975.28,3.8,7095.72,6.79,15,7095.72,4.62
7626.83,7.3,9894.26,9.46,40,9894.26,7420.7
7626.83,7.3,9894.26,9.46,40,9894.26,7420.7
2771.98,2.65,3009.7,2.88,44,3009.7,25.0
1840.88,1.75,1875.62,1.79,44,1875.62,1666.62
3195.94,3.05,3128.23,2.99,36,3128.23,2566.27
5850.12,5.59,5926.09,5.67,40,5926.09,3081.48
1423.22,1.36,0.0,0.0,44,1348.32,1348.32
5611.46,5.37,5815.66,5.56,44,5815.66,3953.63
0.0,0.0,0.0,0.0,1,12.84,6.19
1877.38,1.79,1826.64,1.74,44,1826.64,1826.64
4675.9,4.47,4935.54,4.72,44,4935.54,3339.58
4675.9,4.47,4935.54,4.72,44,4935.54,3339.58
4675.9,4.47,4935.54,4.72,44,4935.54,3339.58
1304.54,1.24,1254.0,1.2,36,1254.0,982.62
10458.28,10.01,10356.96,9.91,40,10356.96,6265.75
1856.92,1.77,2079.11,1.98,44,2079.11,17.38
1856.92,1.77,2079.11,1.98,44,2079.11,17.38
1464.72,1.39,1572.59,1.5,44,1572.59,1270.59
1386.66,1.32,1859.0,1.77,44,1859.0,15.0
1386.66,1.32,1859.0,1.77,44,1859.0,15.0
980.55,0.93,0.0,0.0,44,526.55,1053.1
5468.21,5.22,5595.36,5.35,30,5595.36,4.62
2915.97,2.78,3128.23,2.99,36,3128.23,2566.27
2018.94,1.92,1875.62,1.79,44,1875.62,1666.62
5550.98,5.3,5400.96,5.16,40,5400.96,3967.89
2573.18,2.46,2448.18,2.34,20,2448.18,2448.18
2934.17,2.8,2853.26,2.73,44,2853.26,30.0
5659.55,5.41,6280.95,6.01,40,6280.95,4244.75
8006.45,7.66,7967.9,7.62,40,7967.9,7967.9
8006.45,7.66,7967.9,7.62,40,7967.9,7967.9
1226.28,1.17,1376.18,1.31,44,1376.18,1184.45
2711.01,2.59,0.0,0.0,44,2638.86,2513.2
3270.74,3.12,3717.94,3.55,40,3717.94,1714.31
4023.04,3.85,4908.24,4.69,40,4908.24,2188.5
3554.45,3.39,3693.03,3.53,44,3693.03,3606.44
15766.97,15.09,17392.93,16.64,40,17392.93,4184.7
1391.54,1.32,1372.8,1.31,44,1372.8,1372.8
2006.87,1.91,1958.78,1.87,36,1958.78,16.37
1093.37,1.04,0.0,0.0,44,47.9,1436.9
1093.37,1.04,0.0,0.0,44,47.9,1436.9
1093.37,1.04,0.0,0.0,44,47.9,1436.9
2433.42,2.32,2635.54,2.52,36,2635.54,2400.79
2466.65,2.35,2401.0,2.29,40,2401.0,2466.8
2466.65,2.35,2401.0,2.29,40,2401.0,2466.8
5468.21,5.22,5595.36,5.35,30,5595.36,4.62
3084.43,2.94,0.0,0.0,44,4056.07,45.0
1405.82,1.34,1784.17,1.7,1,1784.17,44.9
3023.02,2.88,3767.96,3.6,44,3767.96,2705.34
3023.02,2.88,3767.96,3.6,44,3767.96,2705.34
4335.02,4.14,4342.18,4.15,40,4342.18,2146.81
14882.18,14.24,14851.63,14.21,40,14851.63,14851.63
1271.59,1.21,1237.23,1.18,44,1237.23,1237.23
1271.59,1.21,1237.23,1.18,44,1237.23,1237.23
1271.59,1.21,1237.23,1.18,44,1237.23,1237.23
2814.54,2.68,2768.0,2.64,40,2768.0,25.59
1194.93,1.14,0.0,0.0,30,346.21,1298.29
1503.99,1.43,0.0,0.0,41,628.34,10.45
2398.22,2.29,636.18,0.6,44,636.18,2489.42
5335.87,5.1,5393.25,5.16,40,5393.25,5393.25
5335.87,5.1,5393.25,5.16,40,5393.25,5393.25
955.67,0.91,0.0,0.0,40,955.67,1511.17
1593.2,1.52,1600.0,1.53,44,1600.0,16.0
2623.74,2.51,0.0,0.0,40,171.98,2504.5
3994.94,3.82,4364.73,4.17,40,4364.73,4030.2
2623.74,2.51,0.0,0.0,40,171.98,2504.5
3994.94,3.82,4364.73,4.17,40,4364.73,4030.2
2623.74,2.51,0.0,0.0,40,171.98,2504.5
